user_id,screen_name,is_bot,account_age,is_blue_verified,is_verified,profile_description_sentiment,following_count,followers_count,following_to_followers,is_possibly_sensitive,is_default_profile_image,is_profile_banner,is_profile_image_valid,tweet_freq,parsed_owned_tweets_count,parsed_owned_text_tweets_count,parsed_retweets_count,likes_freq,media_freq,followers_freq,following_freq,replies_to_owned,quotes_to_owned,retweets_to_owned,avg_urls,avg_hashtags,identical_tweet_freq,avg_tweet_sentiment,avg_replies_per_follower,avg_likes_per_follower,avg_retweets_per_follower
932805374,KordingLab,0,4406,1,0,0.542,3556,43523,0.082,0,0,1,0,6.692,61,61,64,0.572,0.177,9.878,0.807,0.0,0.311,1.049,0.311,0.0,0.0,0.283,0.112,0.949,0.111
2209714216,russtice,1,4012,0,0,,37,16,2.312,0,0,0,0,0.004,14,14,0,0.0,0.0,0.004,0.009,0.0,0.0,0.0,0.857,0.429,0.0,0.048,0.0,4.464,0.0
177137867,TheEIU_Europe,0,5225,0,0,0.0,439,17973,0.024,0,0,1,0,1.586,0,0,125,0.0,0.136,3.44,0.084,0,0,0,0,0,0.0,0,0,0,0
3031778319,HolaAdrianaFA,1,3579,0,0,,219,11,19.909,0,0,1,1,0.006,14,14,0,0.001,0.001,0.003,0.061,0.0,0.071,0.0,0.071,0.071,0.0,0.0,0.0,32.468,0.0
986768489007362048,Rhetorician100,0,2417,0,0,0.0,1679,544,3.086,0,0,1,0,1.257,46,46,79,0.032,0.195,0.225,0.695,0.022,0.109,1.717,0.239,0.326,0.0,0.294,0.4,3.117,0.48
1322420418699997184,JasonFa51857840,1,1491,0,0,,477,164,2.909,0,0,1,0,0.157,0,0,125,0.0,0.0,0.11,0.32,0,0,0,0,0,0.0,0,0,0,0
1117748615089463297,amanisimps,0,2056,0,0,0.561,640,707,0.905,0,0,1,0,0.161,39,39,86,0.112,0.01,0.344,0.311,0.0,0.59,2.205,0.205,0.308,0.0,0.756,0.653,8.378,1.741
852856132632797184,CarlDoersch,1,2787,0,0,0.0,294,2199,0.134,0,0,1,0,0.02,21,21,13,1.133,0.006,0.789,0.105,0.0,0.429,0.619,0.762,0.0,0.004,0.341,0.736,68.386,12.278
1311808795509583872,microovone,0,1521,0,0,0.0,501,483,1.037,0,0,1,0,3.844,109,109,16,0.0,0.109,0.318,0.329,0.0,0.028,0.147,0.936,0.0,0.176,-0.151,0.0,0.0,0.0
1341004432125792257,PreethiJyothi1,1,1440,0,0,0.0,400,767,0.522,0,0,0,0,0.019,0,0,19,0.0,0.0,0.533,0.278,0,0,0,0,0,0.0,0,0,0,0
843655910820069376,gabrielmstine,1,2812,0,0,0.0,307,389,0.789,0,0,0,0,0.1,44,44,81,0.339,0.0,0.138,0.109,0.0,0.5,1.841,0.295,0.136,0.0,0.333,3.097,55.679,7.595
802228101782573056,pama_claudia,0,2927,0,0,0.0,106,62,1.71,0,0,0,0,0.01,7,7,13,0.026,0.0,0.021,0.036,0.143,0.571,1.857,1.0,0.0,0.0,0.254,18.433,177.419,105.991
492808309,Dr_Atoosa,0,4672,0,0,0.0,2226,3087,0.721,0,0,0,0,0.143,62,62,63,0.433,0.012,0.661,0.476,0.048,0.597,1.016,0.161,0.016,0.0,0.401,0.611,10.565,1.771
1483849711920504832,Pepperoni_77,1,1046,0,0,0.543,309,58,5.328,0,0,1,0,0.947,43,43,67,0.013,0.005,0.055,0.295,0.0,0.512,1.558,0.767,0.256,0.002,0.411,0.0,5.613,0.401
266468926,ecallaway,0,5009,0,0,,73,663,0.11,0,0,1,0,0.007,9,9,9,0.033,0.0,0.132,0.015,0.0,0.556,1.0,0.444,0.0,0.0,0.873,0.838,27.652,5.363
73256487,gem722,1,5560,0,0,,158,20,7.9,1,0,0,0,0.028,75,75,8,0.001,0.003,0.004,0.028,0.0,0.093,0.107,0.307,0.4,0.0,0.271,1.333,2.667,0.0
1550327484,SuperNetworkNE,0,4174,0,0,0.939,4099,6087,0.673,0,0,1,0,4.396,123,123,2,0.005,1.554,1.458,0.982,0.0,0.0,0.016,0.943,0.358,0.014,0.607,0.0,0.028,0.013
65912274,vidbaz,1,5586,0,0,,301,106,2.84,0,0,1,1,0.334,81,81,44,0.006,0.002,0.019,0.054,0.0,0.074,0.543,0.21,0.123,0.0,0.045,1.281,3.611,0.932
252702476,livliilvil,0,5037,0,0,0.0,1055,656,1.608,0,0,1,0,0.114,11,11,114,0.003,0.01,0.13,0.209,0.0,0.818,10.364,0.091,0.0,0.0,-0.146,0.277,2.079,0.416
1212478725922492416,HafedLab,1,1795,0,0,0.0,127,457,0.278,0,0,1,0,0.075,69,69,40,0.658,0.017,0.255,0.071,0.058,0.101,0.58,1.0,0.087,0.0,0.207,1.015,37.453,10.846
170688082,Dr4OurNHS,1,5242,0,0,-0.618,19499,17726,1.1,0,0,1,0,9.626,3,3,122,0.0,0.523,3.382,3.72,0.0,0.333,40.667,0.667,0.667,0.0,-0.243,0.019,0.019,0.038
8802752,g1,0,6290,1,0,0.0,63,15259053,0.0,0,0,1,0,125.703,123,123,2,4.903,49.576,2425.923,0.01,0.0,0.0,0.016,0.984,1.065,0.0,0.0,0.003,0.016,0.001
1072588831428362240,thedickemporium,1,2181,0,0,,2398,293,8.184,0,0,1,0,0.196,85,85,40,0.176,0.015,0.134,1.099,0.012,0.059,0.471,0.035,0.0,0.0,-0.319,0.964,15.378,0.924
114516774,RCDEspanyol,0,5402,1,0,0.0,99,528677,0.0,0,0,1,0,12.221,107,107,18,3.843,5.027,97.867,0.018,0.0,0.065,0.168,0.028,1.028,0.0,0.132,0.034,0.367,0.039
1050729665382506496,getsalesbuddy,1,2241,0,0,0.0,1026,268,3.828,0,0,1,0,0.065,124,124,1,0.026,0.057,0.12,0.458,0.0,0.0,0.008,1.0,8.839,0.002,0.007,0.03,1.745,0.421
535254562,NamamiGhosh,0,4634,0,0,0.0,1301,268,4.854,0,0,0,0,0.289,3,3,122,0.0,0.003,0.058,0.281,0.0,0.0,40.667,0.0,3.0,0.0,0.458,0.0,0.0,0.0
1423639854,gagaoula,0,4220,0,0,0.0,97,430,0.226,0,0,1,0,4.103,100,100,25,0.081,0.239,0.102,0.023,0.0,0.27,0.25,0.02,0.4,0.0,0.292,0.279,7.953,0.977
3115003452,Amplify_Reach,1,3534,0,0,0.0,161,93,1.731,0,0,1,0,0.052,111,111,14,0.064,0.032,0.026,0.046,0.0,0.009,0.126,0.667,4.072,0.001,0.538,2.519,21.99,7.943
15999501,Cindy_Code,0,5940,0,0,0.0,330,411,0.803,0,0,0,0,0.016,42,42,41,0.005,0.002,0.069,0.056,0.024,0.048,0.976,0.19,0.31,0.0,0.478,0.174,1.68,0.058
259667443,ghddnjstjr,1,5022,0,0,0.851,564,687,0.821,0,0,1,0,0.017,24,24,1,0.052,0.003,0.137,0.112,0.0,0.167,0.042,0.0,2.25,0.0,0.666,2.183,15.708,0.546
14278978,ericries,0,6087,1,0,0.0,1828,310618,0.006,0,0,1,1,5.661,49,49,76,0.35,0.129,51.03,0.3,0.0,0.551,1.551,0.735,0.0,0.0,0.406,0.012,0.14,0.018
561883389,StimmtSo,1,4603,0,0,0.0,452,287,1.575,0,0,1,0,0.136,62,62,63,0.021,0.013,0.062,0.098,0.113,0.194,1.016,0.032,1.242,0.0,0.007,1.742,5.507,0.506
929732297414381568,KanakaRajanPhD,0,2575,0,0,0.0,2275,11722,0.194,0,0,1,0,1.751,7,7,118,0.155,0.075,4.552,0.883,0.143,0.286,16.857,0.429,0.429,0.0,0.97,0.11,4.85,1.048
275373680,matt_k_leonard,1,4992,0,0,0.0,164,195,0.841,0,0,1,0,0.002,11,11,0,0.434,0.001,0.039,0.033,0.0,0.0,0.0,1.0,0.0,1.0,0.773,15.385,1010.256,189.744
19129898,pandahugger,1,5796,0,0,,240,26,9.231,0,0,1,0,0.004,1,1,14,0.0,0.0,0.004,0.041,0.0,0.0,14.0,0.0,1.0,0.0,-0.569,0.0,0.0,0.0
259011775,pcorvetto,0,5024,0,0,0.0,2300,18738,0.123,1,0,1,0,4.118,3,3,122,0.04,0.39,3.73,0.458,0.0,0.667,40.667,0.0,0.333,0.001,0.258,0.178,3.576,0.605
636023721,neuroecology,0,4521,0,0,0.0,1029,18822,0.055,0,0,1,0,9.144,67,67,58,0.297,1.228,4.163,0.228,0.015,0.284,0.866,0.194,0.015,0.001,0.111,0.095,1.063,0.164
1290553693855559681,montazir_md,1,1579,0,0,0.0,2498,335,7.457,0,0,1,0,0.464,72,72,53,0.312,0.135,0.212,1.582,0.0,0.097,0.736,0.028,0.625,0.0,0.029,0.539,20.439,8.333
231422245,AshishSinghLIVE,0,5086,1,0,0.0,5951,104996,0.057,0,0,1,0,23.294,33,33,92,0.134,1.42,20.644,1.17,0.0,0.485,2.788,0.061,0.303,0.0,0.477,0.005,0.196,0.072
338099920,Sha_Elise24,1,4883,0,0,0.0,1526,2903,0.526,0,0,1,0,10.356,78,78,47,0.121,1.005,0.595,0.313,0.0,0.603,0.603,0.0,0.0,0.0,-0.409,0.225,2.614,0.327
16423835,LizSamson416,0,5912,0,0,,615,34,18.088,0,0,1,0,0.02,17,17,80,0.0,0.0,0.006,0.104,0.059,0.0,4.706,0.647,0.412,0.0,0.161,0.0,1.73,0.0
1163400457609289728,80bots,1,1930,0,0,0.888,100,255,0.392,0,0,1,0,0.001,2,2,0,0.005,0.0,0.132,0.052,0.0,0.0,0.0,0.0,3.5,0.0,0.915,0.0,17.647,5.882
890641842047508481,brendalimon_com,1,2683,0,0,,226,105,2.152,1,0,1,0,0.075,76,76,39,0.1,0.02,0.039,0.084,0.0,0.053,0.513,0.434,1.553,0.001,0.361,4.887,33.459,4.01
2238505946,engineering_joy,0,4008,0,0,0.0,836,3076,0.272,0,0,1,0,3.488,93,93,32,0.483,0.632,0.767,0.209,0.0,0.194,0.344,0.108,0.204,0.0,0.436,0.493,6.761,0.182
871748613260673024,scipod_social,0,2735,1,0,0.0,7411,7080,1.047,0,0,1,0,0.844,90,90,35,9.208,0.198,2.589,2.71,0.0,0.0,0.389,1.789,1.322,0.0,0.429,0.469,39.521,1.944
1344328513676075008,incya3,1,1431,0,0,,90,1,90.0,0,1,0,0,0.001,0,0,1,0.0,0.0,0.001,0.063,0,0,0,0,0,0,0,0,0,0
1230086653659709442,ShriRamTeerth,0,1746,1,0,0.0,0,745256,0.0,0,0,1,0,0.375,124,124,1,659.984,0.276,426.836,0.0,0.04,0.0,0.008,0.016,0.024,0.0,0.015,0.215,12.47,2.049
1265610280626724869,TechCourseNG,1,1648,0,0,0.802,0,31,0.0,0,0,1,0,0.013,3,3,0,0.0,0.01,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.753
239637974,HuuPhuong,0,5066,0,0,,969,29,33.414,0,1,0,0,0.002,7,7,1,0.0,0.0,0.006,0.191,0.0,0.0,0.143,1.143,0.0,0.0,0.238,4.926,0.0,0.0
2780986994,chapkm1,1,3745,0,0,,39,13,3.0,1,0,0,0,0.009,14,14,2,0.001,0.002,0.003,0.01,0.0,0.0,0.143,0.0,0.429,0.0,0.341,16.484,10.989,0.0
359017262,CientistasDePe,0,4851,0,0,0.0,214,420,0.51,0,0,0,0,0.057,125,125,0,0.005,0.001,0.087,0.044,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.057,0.419,0.171
1391760201850658817,NikkiHokke,1,1300,0,0,,2324,1720,1.351,0,0,1,1,0.795,24,24,101,0.006,0.0,1.323,1.788,0.0,0.0,4.208,0.0,0.0,0.0,0.085,0.097,0.194,0.0
121715841,UofE_Research,0,5379,0,0,0.0,9321,11848,0.787,0,0,1,0,3.745,54,54,71,0.024,0.94,2.203,1.733,0.0,0.019,1.315,0.778,1.593,0.0,0.504,0.002,0.203,0.084
25750434,cmurphy812,1,5733,0,0,,50,50,1.0,0,0,0,0,0.001,5,5,0,0.0,0.0,0.009,0.009,0.0,0.0,0.0,0.8,1.6,0.6,0.192,0.0,0.0,0.0
211908115,SweetBarbie00,0,5140,0,0,,778,273,2.85,0,0,0,0,0.012,61,61,0,0.001,0.0,0.053,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.06,0.18,0.0
868850293563211778,GGiridharPrabh1,1,2743,0,0,0.0,74,42,1.762,0,0,0,0,0.005,3,3,0,0.0,0.0,0.015,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.3,7.937,7.937,7.937
1260578233336111106,TessaDarbyshire,0,1662,0,0,0.0,3273,708,4.623,0,0,1,0,0.337,46,46,79,0.175,0.019,0.426,1.969,0.435,0.391,1.717,0.478,0.435,0.0,0.416,2.733,8.935,1.75
1465575107452047361,MarchedSolutio1,1,1096,0,0,0.803,408,147,2.776,0,0,1,0,0.503,125,125,0,0.016,0.495,0.134,0.372,0.0,0.024,0.0,0.192,7.208,0.0,0.23,0.054,0.925,0.109
424924385,fionam101,0,4749,0,0,,378,49,7.714,0,0,1,0,0.003,6,6,3,0.001,0.001,0.01,0.08,0.0,0.0,0.5,0.167,1.5,0.0,-0.114,0.0,10.204,3.401
3452096893,butchdiva3,1,3375,0,0,0.0,456,94,4.851,0,0,1,0,0.029,29,29,12,0.002,0.005,0.028,0.135,0.0,0.0,0.414,0.069,0.069,0.0,0.116,0.367,2.568,0.367
21292523,NASASpaceflight,0,5763,1,0,0.0,303,621593,0.0,0,0,1,0,13.17,53,53,72,4.918,4.588,107.859,0.053,0.0,0.264,1.358,0.566,0.019,0.0,0.22,0.014,0.86,0.063
69378924,IDEANEU,1,5574,0,0,0.683,731,2935,0.249,0,0,1,0,1.143,80,80,45,0.024,0.14,0.527,0.131,0.0,0.212,0.562,0.725,0.15,0.0,0.691,0.009,0.571,0.179
377579578,JEFCOED,0,4819,0,0,0.552,839,7119,0.118,0,0,1,0,3.415,108,108,17,0.122,0.496,1.477,0.174,0.0,0.019,0.157,0.157,1.213,0.0,0.873,0.018,0.767,0.169
1425682147684151298,HackmakersDAO,1,1206,0,0,0.799,888,616,1.442,0,0,1,0,0.913,125,125,0,0.122,0.762,0.511,0.736,0.0,0.008,0.0,0.448,4.648,0.0,0.621,0.442,1.909,0.519
35410744,AlexTensor,0,5697,1,0,0.0,1642,2473,0.664,0,0,1,0,0.963,26,26,99,0.014,0.15,0.434,0.288,0.038,0.5,3.808,0.077,0.808,0.001,0.113,0.156,1.275,0.202
371318881,ahmed_biito,1,4830,0,0,,749,41,18.268,1,0,1,0,0.001,4,4,1,0.001,0.0,0.008,0.155,0.0,0.0,0.25,0.0,0.5,0.0,0.227,12.195,36.585,0.0
936632192658059264,GeeqOfficial,0,2556,0,0,0.848,718,30732,0.023,0,0,1,0,2.253,117,117,8,3.094,0.574,12.023,0.281,0.0,0.265,0.068,0.35,2.103,0.001,0.249,0.3,2.2,0.743
1448739324,RonkeQuest,1,4210,0,0,0.0,4084,2131,1.916,0,0,0,0,0.69,76,76,49,0.095,0.055,0.506,0.97,0.0,0.171,0.645,0.158,1.316,0.0,0.76,0.093,2.476,0.259
1416848692762619914,bacheziba,0,1231,0,0,0.0,61,31,1.968,0,0,1,0,0.067,13,13,4,0.026,0.002,0.025,0.05,0.0,0.0,0.308,0.0,0.0,0.0,0.0,4.963,79.404,2.481
1103430570250395648,pdf_solutions,1,2096,0,0,0.531,76,205,0.371,0,0,1,0,0.115,125,125,0,0.015,0.094,0.098,0.036,0.0,0.0,0.0,0.736,2.624,0.0,0.393,0.117,1.21,2.068
122078333,prstweets,0,5378,0,0,0.929,163,127,1.283,0,0,0,0,0.165,49,49,76,0.008,0.01,0.024,0.03,0.02,0.02,1.551,0.469,0.327,0.0,0.336,3.214,6.91,0.643
1100769590630526976,ARPITSI48512078,1,2103,0,0,,684,86,7.953,0,1,0,0,0.005,0,0,10,0.0,0.0,0.041,0.325,0,0,0,0,0,0.0,0,0,0,0
1134846370664386560,MancunianQuiet,1,2009,0,0,0.0,892,3000,0.297,0,0,1,0,10.676,85,85,40,0.062,5.628,1.493,0.444,0.0,0.365,0.471,1.012,2.306,0.0,-0.39,0.102,0.49,0.2
244082406,sdipippo,0,5055,0,0,0.904,293,2858,0.103,0,0,0,0,0.531,10,10,115,0.005,0.012,0.565,0.058,0.0,0.2,11.5,0.7,0.7,0.0,0.195,0.175,0.84,0.42
1045340925831065603,GreparToulouse,0,2256,0,0,0.0,1089,457,2.383,0,0,0,0,3.013,13,13,112,0.037,0.055,0.203,0.483,0.0,0.692,8.615,0.0,0.308,0.0,0.313,0.337,14.139,2.357
789923132425445376,scottafreitas,1,2961,0,0,0.0,213,228,0.934,0,0,0,0,0.032,18,18,39,0.129,0.002,0.077,0.072,0.222,0.056,2.167,0.444,1.167,0.0,0.475,5.848,92.836,17.3
25425436,SierraSimpson,0,5735,0,0,0.511,3224,3235,0.997,0,0,1,0,0.525,11,11,114,0.003,0.03,0.564,0.562,0.0,0.091,10.364,0.273,1.636,0.0,0.482,0.0,0.478,0.084
1335405151163719680,TheMrsBlaine,1,1456,0,0,,107,17,6.294,0,0,1,0,0.092,13,13,25,0.005,0.007,0.012,0.073,0.0,0.0,1.923,0.0,0.385,0.0,0.471,22.624,36.199,0.0
22362095,BryanJFischer,0,5753,0,0,0.0,507,10531,0.048,0,0,1,0,9.039,113,113,12,0.033,0.922,1.831,0.088,0.0,0.009,0.106,0.929,0.027,0.0,-0.122,0.031,0.16,0.018
3369549951,harveerdev,1,3431,0,0,0.0,629,494,1.273,0,0,1,0,0.02,16,16,48,0.106,0.002,0.144,0.183,0.0,0.375,3.0,0.562,1.0,0.0,0.525,2.277,46.179,27.075
1126175155670212609,yahyakh12463246,1,2033,0,0,0.0,3390,404,8.391,0,0,0,0,0.233,125,125,0,0.005,0.003,0.199,1.667,0.0,0.0,0.0,1.0,0.08,0.022,0.004,0.0,0.218,0.0
14360757,penguinrandom,0,6077,1,0,0.894,23532,1238466,0.019,0,0,1,0,7.857,53,53,72,11.805,1.345,203.796,3.872,0.0,0.038,1.358,0.811,0.604,0.001,0.643,0.002,1.093,0.097
977170460751298564,Prospernow999,0,2444,0,0,0.723,4348,978,4.446,0,0,1,0,0.691,110,110,15,0.005,0.078,0.4,1.779,0.0,0.009,0.136,0.455,0.2,0.0,0.233,0.037,0.121,0.065
1112166239219171328,Devine_Shadows,1,2072,0,0,0.0,3382,3515,0.962,0,0,1,0,0.511,26,26,99,0.314,0.021,1.696,1.632,0.038,0.0,3.808,1.192,4.731,0.0,0.348,0.263,7.112,8.13
3014491107,TROACoalition,0,3588,0,0,0.0,160,109,1.468,0,0,0,0,0.044,122,122,3,0.089,0.0,0.03,0.045,0.0,0.0,0.025,0.861,1.754,0.045,0.891,0.0,23.989,22.184
1440655888558133255,Preet1406,1,1165,0,0,0.0,4797,989,4.85,0,0,1,0,6.936,4,4,121,0.0,0.058,0.849,4.118,0.0,0.25,30.25,0.25,1.0,0.001,0.0,0.0,0.0,0.253
1401083779280621568,NitinUp09201946,1,1274,0,0,,211,7,30.143,0,1,0,0,0.049,1,1,0,0.0,0.0,0.005,0.166,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0
1271252108969275392,LatinXChem,0,1633,0,0,0.0,3020,15867,0.19,0,0,1,0,6.527,57,57,68,1.041,1.487,9.716,1.849,0.0,0.912,1.193,0.105,1.088,0.0,0.977,0.029,1.88,0.577
887606425479856128,VPIndia,0,2691,1,0,0.0,2,1599050,0.0,0,0,1,0,10.429,125,125,0,19.677,6.793,594.221,0.001,0.0,0.0,0.0,0.0,1.472,0.0,0.117,0.005,0.265,0.055
2772516270,nwttac,1,3748,0,0,0.0,315,2242,0.14,0,0,1,0,0.492,35,35,90,0.136,0.091,0.598,0.084,0.0,0.229,2.571,0.771,0.371,0.0,-0.018,0.395,6.512,4.715
1305086556,glitchers,0,4267,0,0,0.539,615,2255,0.273,0,0,1,0,0.504,84,84,41,0.306,0.168,0.528,0.144,0.0,0.143,0.488,0.238,1.036,0.001,0.756,4.699,6.884,1.098
1100662343292248064,Debraj__,1,2103,0,0,0.0,713,83,8.59,0,0,0,0,0.019,2,2,8,0.001,0.0,0.039,0.339,0.0,0.0,4.0,0.5,1.5,0.0,-0.374,6.024,18.072,6.024
38937194,Flaviostein,0,5684,0,0,,433,750,0.577,0,0,0,0,0.752,34,34,91,0.017,0.019,0.132,0.076,0.0,0.5,2.676,0.088,0.059,0.0,-0.113,0.431,3.843,0.627
521875978,maddenly,1,4647,0,0,0.0,846,164,5.159,1,0,0,0,0.032,1,1,5,0.0,0.0,0.035,0.182,0.0,0.0,5.0,0.0,0.0,0.0,0.974,0.0,0.0,0.0
1056533706746224640,cf193_80thz,0,2225,0,0,0.0,1124,1075,1.046,0,0,1,0,10.335,107,107,18,0.434,0.374,0.483,0.505,0.0,0.0,0.168,0.0,0.009,0.0,0.0,0.217,8.398,0.548
1182012259960143873,TracySmith_JHU,1,1879,0,0,0.524,2520,992,2.54,0,0,1,0,1.012,58,58,67,0.188,0.081,0.528,1.341,0.0,0.828,1.155,0.086,1.431,0.0,0.661,0.504,6.135,1.999
806444492,CulturelabTS_,0,4468,0,0,0.0,5007,47778,0.105,0,0,1,0,1.546,125,125,0,0.03,0.571,10.693,1.121,0.0,0.0,0.0,1.0,3.312,0.004,0.004,0.0,0.022,0.001
951429239450079232,RealBrainTC,1,2515,0,0,0.0,851,1473,0.578,0,0,1,0,0.352,26,26,99,0.07,0.013,0.586,0.338,0.0,0.346,3.808,0.077,2.577,0.0,0.252,0.548,4.622,2.585
900878221,395Walker,0,4421,0,0,0.0,349,149,2.342,0,0,1,0,0.012,17,17,23,0.017,0.001,0.034,0.079,0.0,0.412,1.353,0.235,1.294,0.0,0.902,1.974,30.399,4.343
25336312,bocampbell,1,5735,0,0,,254,212,1.198,0,0,1,0,0.186,64,64,61,0.002,0.005,0.037,0.044,0.0,0.312,0.953,0.094,0.094,0.0,-0.188,0.516,0.884,0.221
852845856319565828,Kjbanks,0,2787,0,0,0.665,15632,15066,1.038,0,0,1,0,5.192,124,124,1,0.001,0.205,5.406,5.609,0.0,0.008,0.008,0.992,0.306,0.0,0.311,0.001,0.001,0.001
1148434717449965568,YujiaoShi,1,1972,0,0,0.0,114,49,2.327,0,0,0,0,0.002,1,1,1,0.005,0.001,0.025,0.058,0.0,0.0,1.0,0.0,0.0,0.0,0.765,0.0,204.082,0.0
328484600,HeartLakeForest,0,4899,0,0,0.757,486,54,9.0,0,0,1,0,0.001,2,2,1,0.0,0.0,0.011,0.099,0.0,0.0,0.5,0.0,0.0,0.0,0.0,9.259,0.0,0.0
1197792091,sh4hids,1,4302,0,0,0.0,280,278,1.007,0,0,1,0,0.579,68,68,57,0.01,0.006,0.065,0.065,0.0,0.103,0.838,0.779,1.353,0.0,0.158,0.159,2.222,0.317
2982269822,TheQuint,0,3608,1,0,0.0,324,765647,0.0,0,0,1,0,131.635,56,56,69,0.195,32.505,212.208,0.09,0.036,0.0,1.232,0.625,0.536,0.001,-0.078,0.001,0.016,0.008
1058044576999587840,Spacenet_AI,1,2221,0,0,0.716,67,1413,0.047,0,0,1,0,0.066,80,80,36,0.83,0.007,0.636,0.03,0.0,0.212,0.45,0.675,2.237,0.0,0.632,0.31,16.304,6.086
368312027,FelsonJack,0,4835,0,0,0.0,0,331,0.0,0,0,1,0,0.553,122,122,3,0.033,0.018,0.068,0.0,0.008,0.0,0.025,0.082,1.721,0.001,0.031,0.966,3.962,0.198
1349347684075806721,jagnani73,1,1417,0,0,0.0,1034,512,2.02,0,0,1,0,0.219,40,40,85,0.338,0.012,0.361,0.73,0.025,0.275,2.125,0.225,0.9,0.0,0.338,3.418,23.389,2.344
1301635162967429120,AdamWierman,0,1549,0,0,0.0,565,1260,0.448,0,0,1,0,0.09,36,36,89,0.421,0.001,0.813,0.365,0.0,0.639,2.472,0.333,0.0,0.0,0.811,0.353,14.374,1.896
1213533633492865025,leadferno,1,1792,0,0,0.749,160,329,0.486,0,0,1,0,0.438,48,48,77,0.031,0.152,0.184,0.089,0.0,0.188,1.604,0.729,0.0,0.0,0.303,0.317,3.546,0.95
793931776045576192,HusseinAlshiekh,0,2950,1,0,0.0,9132,67007,0.136,0,0,1,0,7.561,80,80,45,7.649,0.587,22.714,3.096,0.0,0.025,0.562,0.037,1.575,0.0,0.0,0.631,4.209,0.513
801322982828285952,marriedtoanoreo,1,2929,0,0,,129,74,1.743,0,0,1,0,0.045,41,41,12,0.086,0.001,0.025,0.044,0.024,0.0,0.293,0.0,0.146,0.0,-0.119,8.57,83.059,1.648
3134039644,jessRmorley,0,3528,0,0,0.0,916,6344,0.144,0,0,1,0,2.218,73,73,52,0.401,0.206,1.798,0.26,0.137,0.274,0.712,0.37,0.014,0.0,0.186,0.259,3.055,0.799
1476438740406992904,kamlesh_balaji,1,1066,0,0,0.0,565,453,1.247,0,0,1,0,0.125,9,9,83,0.013,0.003,0.425,0.53,0.0,0.0,9.222,0.667,1.222,0.0,0.0,0.0,3.434,2.208
252618624,carlykind_,0,5037,0,0,0.0,1580,7724,0.205,0,0,0,0,0.09,34,34,3,0.233,0.001,1.533,0.314,0.735,0.235,0.088,0.147,0.029,0.003,0.054,0.712,4.478,0.64
994304342130913281,JenNwankwo,1,2397,0,0,0.0,196,1204,0.163,0,0,1,0,0.205,97,97,28,0.208,0.009,0.502,0.082,0.0,0.753,0.289,0.206,0.206,0.001,0.628,0.368,4.273,0.822
31387911,sfrehse,1,5708,0,0,0.0,559,176,3.176,0,0,1,0,0.173,36,36,89,0.014,0.004,0.031,0.098,0.0,0.056,2.472,0.5,0.611,0.0,0.264,1.105,12.784,0.947
203250712,esimperl,0,5160,0,0,0.0,762,2341,0.326,0,0,1,0,0.628,30,30,95,0.048,0.019,0.454,0.148,0.0,0.733,3.167,0.233,1.933,0.0,0.731,0.228,3.56,0.655
1270797433,1o5Climate,0,4278,0,0,0.0,11247,11642,0.966,0,0,1,0,0.119,3,3,122,0.014,0.005,2.721,2.629,0.0,0.0,40.667,1.0,2.667,0.0,-0.42,0.229,1.661,0.973
764185546239410176,jyotimaggu1,1,3032,0,0,0.0,67,18,3.722,0,0,1,0,0.008,11,11,4,0.012,0.001,0.006,0.022,0.091,0.091,0.364,0.182,1.818,0.0,-0.347,20.202,186.869,10.101
448542193,nhat15_nhat,0,4722,0,0,,29,8,3.625,0,0,1,0,0.0,1,1,0,0.0,0.0,0.002,0.006,0.0,0.0,0.0,0.0,0.0,0,0.904,0.0,250.0,0.0
1017029007752290305,KarinaRatiner,1,2334,0,0,0.89,3772,3522,1.071,0,0,1,0,0.518,29,29,96,0.908,0.073,1.509,1.616,0.0,0.379,3.31,0.31,0.759,0.0,0.617,0.519,20.746,3.858
3014190327,e634a8fc1a87442,0,3588,0,0,,96,3,32.0,0,0,1,0,0.003,1,1,5,0.0,0.0,0.001,0.027,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1400380843747680258,CustodiaTechno1,1,1276,0,0,0.0,294,93,3.161,0,0,1,0,0.277,125,125,0,0.101,0.163,0.073,0.23,0.0,0.0,0.0,0.664,1.424,0.0,0.421,0.344,11.097,0.086
18569484,sciencecomedian,0,5811,0,0,0.0,8325,21158,0.393,0,0,1,0,2.269,64,64,61,0.028,0.195,3.641,1.433,0.0,0.172,0.953,0.766,0.031,0.0,0.161,0.011,0.12,0.018
1354104268110888964,AubinBoerboels,1,1404,0,0,0.0,222,960,0.231,0,0,1,0,0.137,121,121,1,1.295,0.069,0.684,0.158,0.0,0.083,0.008,0.008,0.711,0.0,0.393,0.869,15.651,4.227
55348425,ajayj_,0,5623,1,0,0.0,3084,6637,0.465,0,0,1,0,0.107,53,53,72,0.464,0.013,1.18,0.548,0.0,0.66,1.358,0.075,0.038,0.0,0.5,0.287,7.423,0.714
